feature 0,feature 1,feature 2,feature 3,feature 4,feature 5,feature 6,target
1.689050462836831,0.9245884887022818,-2.4277830513355814,-2.4222469301419514,-3.2345208570297377,0.6477841844120202,1.1199825517151556,0
0.6059100949870809,0.7701629327957683,1.326359072275372,0.3940653388168921,0.7069701882775687,-0.9473825792255669,-0.9399630745447751,1
0.32981716469952016,2.455003066348389,-1.1971448017575785,1.5749434152986173,1.2729272494705524,1.0410970816684764,1.2788977706139284,1
1.864410125590332,-0.4376185048960137,3.710455645800068,1.6905319632360039,3.0049134347274236,-3.262383402664802,-1.1946858316176938,1
1.4073202293429385,1.3339408956921797,-1.8639310684672803,-1.1043347194755664,-0.7327262678386874,1.4306213320888057,1.833956222245963,0
-1.2600355843977131,-0.510907907578787,0.8191233788262631,-0.14978123883772843,-0.9577341981681089,-0.6921919134136051,-1.8791774822489913,0
0.9396006887177706,-2.5329002872330353,-0.17443128197255062,-0.7795338386238816,-2.708720334269022,-2.9275349171252714,-0.5070346624889448,0
1.5153399889723382,-0.6179447525151208,0.7025092793457914,0.5243544235710282,0.6463925888685369,-1.6828022057017722,0.4086457952003567,1
1.1591224191392866,-1.1129226968831702,-1.028868859556968,2.36891205626561,-1.4562894684308376,-4.036664955325829,0.3289802821869121,1
-0.41158143240269207,-0.12087642383085817,-0.6845594747035245,1.0946805124441514,-0.23529914491364534,-0.5667537438000304,0.19379558780728234,0
0.42106822002468325,-0.25634088179273584,-0.22445232737830084,-0.9867208115227503,-0.9855940229304557,-0.0613032109964377,-0.031297525523919734,0
1.8432115046686603,0.23292809107851375,2.5877609924839313,2.312447384378048,2.9925226104191873,-2.8055539336862747,-0.35444974716654043,1
0.8834596543302977,-0.7486499632299924,-2.5200127657862414,2.7078341319754577,-3.900858629322056,-5.127156496191668,-0.15625397933017404,1
1.9149638703746628,-3.9105076469057938,8.084958196421974,2.6989992686572757,4.7608606623359115,-7.260453609499094,-3.7034741415605636,1
0.06777306301339592,-0.6734555281121485,1.5585537382967503,-1.9840994239679537,-0.3988042560633258,0.19222297257652168,-1.2960745000016438,0
-0.2828882586754098,-1.3332968502647389,1.3026736468437994,-0.588468165697329,0.9455701358937387,0.19567410071128133,-0.2937051198181402,1
2.8229662181087467,0.425683050524146,-2.161895911863797,3.2623098419307732,-2.6863661024547967,-5.764429124261206,0.6724577924476702,1
2.553140753388802,0.0411617181886621,-2.0923977523592634,1.4463482552955116,-2.013773570014822,-3.306320904695619,1.4589330593062104,1
0.3405783689745395,1.8348273302086313,0.35785210842368553,0.061055829286177365,-0.503269596088245,-0.4306645997120229,-1.14224444189736,1
1.6072268065127886,-1.9386492180331347,1.0854514447744714,4.471526054809359,1.9004812464380212,-5.361620805448593,0.521359055274883,1
-0.3229534679495474,0.24938646286215504,0.2697001211044987,-0.6175191253441857,-0.8704913515575008,-0.07457266180332099,-0.9864421665643626,0
1.9061746553821344,-0.4131232580958536,0.8703494564862245,1.477260938899267,-0.45033585682592214,-3.963052887989346,-0.6561262745542877,0
2.0889710405999944,-1.1277353011544444,0.6790090859981511,1.7564403379261802,1.758342980991841,-2.4559688508614252,1.360931768462227,1
2.1618039192801177,-1.1193497118151265,4.430892936333933,-1.0003191233852218,0.202467539935691,-4.012791004875554,-3.107494547613297,0
0.4248374678322301,-0.40443980258475754,-2.368961856845079,0.4590129587066165,-2.480349684142829,-1.261760332167628,0.8877307722113853,0
2.425203396952911,-0.13699173612613524,4.0310721698683345,2.4875542218133067,3.3526437548634314,-4.281250990988959,-1.304365127769208,1
3.161786951944629,1.8142520814835428,-0.562631061891894,-1.7376410424106172,-2.6962504591879757,-1.6935298065020155,-0.25272931454069947,0
-0.3659678595225937,-0.4761176866457856,-4.032159761242688,0.45532158559714264,-2.3428704802472833,0.6535019324165816,2.4356466429155805,0
-0.46696664552675093,0.0991417957643228,-2.9493407721923917,-1.342848128265069,-1.819288115539214,2.3658272678005368,1.8395438184530994,0
0.39001779719638074,2.790211229875921,-1.507535839861069,0.26109971278626865,-0.8343580741099863,0.7935214049420231,0.27984811928147013,1
0.9055386073449818,1.0495349361399173,2.3049847243905486,0.3798819941565018,-0.002053581720240505,-2.4401055745601914,-2.435634331643185,1
-0.918938698206327,0.27181642959752506,-1.487819820551189,-0.2950231949689365,0.22117690311750593,2.3442303260181827,1.3336968922539434,0
0.63778070622922,-0.9447345365010252,-1.0671579150234012,0.9262211515035105,-1.8680144826831668,-2.51252988728662,0.10937674057884428,1
1.6266340267060397,0.52041629125635,0.16102973596712924,-0.7389725548940644,-2.5858486730536034,-2.592241960095205,-1.3809313703882178,0
0.7337565990202572,1.9722317625884866,0.5849620876191511,2.2720035043465265,1.9524311628118833,-0.8639727430498588,0.058266748877033425,1
0.12729971371734383,1.4714087278294599,0.4373589053557773,0.2950822715276151,-0.5954173840134804,-0.7918157263961316,-1.3211827987535814,1
1.3392551761025555,-3.2039802634207217,6.873764972650596,-3.0679273729548857,-0.15454909313568366,-4.258365157659549,-5.2356975456702015,0
1.3283743240021066,1.7489314503728006,-2.46364429720935,-0.5381822484725087,-1.17188686276373,1.1082742941059844,1.8791629201792492,0
1.240498512210535,-2.359002139731552,-1.6136390726957723,1.9765871445461665,0.8565484388038689,-1.5472845899132242,3.0835342051045957,1
2.6674395752082525,-0.5649995829470433,-3.7537758332049513,3.4085781297193507,-3.437794336254505,-5.564838126417406,1.9926285913754407,1
1.0847105741442085,-0.7289268090453342,-0.9308591476313948,2.3775377492817036,-2.082803434922843,-4.515385643212855,-0.3682372456443368,1
0.9108426499937481,0.39085916686791156,0.5382462082677014,-2.2389569624686336,-0.6716786233720932,0.7932751765728694,-0.33806890486303354,0
-0.5430883686897132,-0.7392077738514984,2.5715432042078823,-3.0101112742221834,0.08466848407339356,1.261643323662487,-2.026251430899971,0
0.16502887191290583,-2.199672131868037,-2.218273263330994,1.4506629511329692,-0.8879850346552137,-1.3607499366551215,2.0883336470296836,1
-0.05266896736541904,0.16360989235414336,-1.710417649782993,-0.9552804199132899,-1.8607151322728137,0.7184420613794608,0.5783999099994914,0
2.4219428940777883,0.570856264796914,-1.2764332515470904,1.260337712357165,-1.6044271913189587,-3.12939667066873,0.7314158930635077,0
1.4633704426798573,-0.19505195459736413,3.4206114397763234,2.102019298723298,3.1806382265582505,-2.9600581905627052,-1.0787790543014324,1
-3.7731379253576804,-0.8788616245576768,0.2402049930145409,0.042765266220768705,1.1757312519238425,3.000952616085995,-0.6744666256942682,0
1.343993797348584,-0.8795530261639829,-3.141143535707839,0.9664722410967531,-2.0661956935199868,-1.5539167137294077,2.3987813430078875,1
1.1172276269231831,1.5825797804702137,1.2580382532067345,-0.4353693974921877,-0.6911510100592948,-1.380259315561185,-1.7362348110645915,1
3.3154979674102107,3.0609555438100333,-1.7323862949366022,-2.6223945576602716,-0.8005460574194992,2.1269506412153403,2.2271757008990507,0
-0.4950026680993136,-1.4118435002938503,-1.866853065355525,0.027101209344930433,-2.3863955548772267,-0.8510098714658924,0.43753609262096493,1
1.3585009970644644,2.3201131981496426,0.30277587386907023,0.760359232718629,-0.15997945903702382,-1.2992332861996068,-0.7105227862178172,1
2.2917817455400895,0.093618518626581,1.8993424356052238,-0.6765957332868598,-0.322485829465309,-2.5404353837315017,-1.1935331678691299,0
0.3040294911410252,1.3890453745236244,1.7291454217189917,-0.942653263908076,-1.679033158817619,-1.6526815352472628,-3.1107563938755667,1
-1.7879172797212037,-2.031913943482564,0.7716765367262927,1.1512499493820214,-1.1582470042853448,-2.3059271922737974,-2.01485970161188,1
0.9887923045728871,1.405282355168252,1.1701468097363166,-0.10711156869533212,-0.5387202683031673,-1.4825604236907037,-1.6017343704125355,1
-0.7168791682959581,-1.6137768696526469,-0.7988421211483482,1.3231576436802777,-1.1081996175656221,-1.7750818041094691,-0.05640109851539421,1
1.3735458934587228,-0.8167562798136337,-1.280086926992401,1.4004833106927872,-1.0282386785219986,-2.5116377788428577,1.1006369275127266,1
1.7651335666481196,-0.1297716535446568,2.2834378166297653,1.022915397518628,0.32105670270842346,-3.72369547250285,-1.6269126751755323,0
0.3777322471371434,0.22281967800699054,-0.6173300289553102,-0.8656119853874866,-2.110941086811926,-0.711444596189736,-0.611544619957062,0
2.8608255406641314,2.6847783444683895,-3.317084131501322,-2.3284401480324006,-0.39394098005623346,3.603978276783062,4.048696599301067,0
-0.530125152424739,0.20733957024607885,1.0524513612071793,1.494498368833519,1.3352925016581403,-0.7320849337639247,-0.7185191347362629,0
0.23727532309260158,-2.4774756893249705,0.9374656856675971,0.85950095507572,1.945356034417963,-0.8001900136312176,1.0529300039464717,1
0.5005735959254494,0.7998143504110942,0.5195594445799868,0.3833613308251209,0.26722624746225887,-0.6258071219590082,-0.4596394296181783,0
2.7091066623175175,-0.6097991603080526,3.775450379788464,2.9839053741355817,4.392180121303948,-3.9875761511981582,-0.1372790004910982,1
1.908947183158443,1.2398665665472692,-2.5366594511708422,-2.36114314604861,-2.8518060819338604,0.9726814135055764,1.4956126930140758,0
0.7939009015778511,-1.3890465560069325,0.40939994595870105,2.097904708413316,-0.2531112088282049,-3.6478387341643588,-0.3231252554474109,1
2.2443523735766293,0.0719891323733679,0.0944268984720966,0.8583262793713691,0.04646714506736549,-2.344021615584547,0.6394734275669336,1
0.5526986553300933,3.408438316975633,-1.5551689280985292,-0.4256292737863461,-1.6021800614415675,0.9313814683017454,-0.19645996581676128,1
1.0462117689092387,1.389948067613446,-0.09672104375791485,-0.5406948266577862,0.3287806921126406,0.6867632465293912,0.4698070049746287,0
-1.0732970338241472,0.22169884732581902,-0.3576753843982786,0.20974754808197416,0.6873069622532832,1.452389737358414,0.33369272043511344,0
1.9495269474931725,0.9833259138295636,-1.9741241678609773,0.019195241005145025,-1.0775329787967913,-0.4053091341444627,1.7893436398597102,0
3.13453742500238,-0.822066412669615,-0.8066479351062293,0.17829395206795629,-2.3566290261208707,-3.976418047003925,0.6037907149887494,0
0.5799893117257606,0.8925761530252533,2.3380698900132675,0.8724480964568896,1.2268753588626304,-1.6999866251450755,-1.769543671293758,1
0.5030037042172698,-3.259940223383224,0.7846425341385386,-1.257087725627528,-2.69266565876472,-3.1212798030526194,-1.3701095737818254,0
1.2483397323776948,0.4694724487269565,1.8173116858815823,1.806003458203095,2.114545401070278,-2.016816452132723,-0.3832991535698763,1
0.5855274646082886,-1.4432411379284344,-0.771997474784592,1.0546812718944336,-0.6047324798107789,-1.8607303138807108,0.8078262836501301,1
2.227837835886913,0.544172835678052,-2.252376728208654,-2.803177979275463,-4.962283472906195,-1.1282597465526787,0.0924123764461604,0
1.9491503984568113,-0.4117887297549344,4.911266546036038,-3.3423660656822816,0.4731086721903621,-1.3888030505863813,-3.2257734780493372,0
2.334148949569201,-0.5118810265388872,0.7975431056813508,-2.3154691661896223,-1.8126839899858136,-1.5719914805482413,-0.5868832962276578,0
0.24924373566871383,-3.009570480723006,3.175197523009789,-1.0309681764734422,-1.052549784883616,-3.493012649031105,-2.9142432035075654,0
4.068795347525871,-0.6416573888671211,-0.1332588964614098,2.905362400926938,-1.9039276972641455,-7.426908281438794,-0.010574267393775538,0
2.705051284634377,2.5575219117269055,-0.8137487368899164,-1.815686224024378,-0.13064791132356302,1.4272316590923426,1.4816156674177579,0
3.0019780074441367,0.9188575006899263,-1.9664570201766898,-1.2426105983783862,-3.6193879722740765,-2.118014712964621,0.6456982604995096,0
-0.5123199611907752,-1.519297491976964,3.8095057052197547,-1.369778594926926,0.774311436228863,-1.0252351047783979,-2.9260523090801946,0
0.026934863922615904,-1.2199258845169887,-4.734673650620314,-0.5788997613080802,-4.757871286938618,-0.41162020459095255,2.012605138050355,1
2.7712333145830064,1.3245946574171565,-1.6098526327487226,1.3920770232646684,-2.9963050151077795,-4.244501884606433,-0.027100101513726438,1
0.8853182902687011,1.144660420160561,-2.5208373375012156,-1.2820143045552566,-0.7733638232812045,2.3663840080060115,2.3749550039981395,0
1.5470687940738745,1.8045828573431681,-0.738416070560143,-1.1182540221442858,-0.006043075348793336,1.2814961760175356,1.101360837113444,0
-0.26515887893467194,1.5165584215774044,-0.5323586302690956,0.5490696173166478,-0.18159205337724327,0.3471391283638483,-0.22766315399299863,1
3.222693744690291,1.255729645982525,-2.407129087815982,2.648842566523935,-1.5762427649797708,-3.942066308887142,1.7784506016663375,0
0.3790328049831734,1.452926678612417,-2.0068704931014985,-1.512939820990137,0.5916394311289999,3.8586867822866657,2.5764194995324994,0
1.4415621983422757,-2.426119874755955,0.22254176617695473,1.2116167006410796,-2.0369447712887667,-4.956478079923215,-0.6751007818424037,0
0.9325975331458912,1.5866808760917075,1.3676353507470518,-0.7040434984511059,-1.2991217479083499,-1.6178040238104,-2.310468501819635,1
0.7232731468590152,1.0277683237147242,-0.787945019775003,-1.0329120861587868,-0.6477741274749637,0.9426087587140514,0.5651949915219563,0
1.6127707330304935,0.13834449628854095,0.9471700024643614,0.11368949360424585,-0.4647782824712201,-2.2774046088147832,-0.7445870390258706,0
0.8385822564201404,1.9895632623941313,1.1392126058204324,-0.4514884810883668,-1.1914919792331067,-1.410930309798306,-2.1984505893627357,1
-0.30996130060330596,1.6109617273163612,-0.5599072894588888,1.6397016950174497,2.022795930343527,1.3004935665779607,1.1243050820281306,1
0.7257185710627438,-0.4777907920450033,-0.1290160177132257,-1.1967868460757323,-4.213001458166093,-3.0974788317514936,-2.2323057445428787,0
0.046052991574659474,-2.1806240931546235,0.6670096338107444,-0.16540468382957108,-1.4444344844755257,-2.3779791168837043,-1.0629384213466155,0
-1.108668456500653,-0.43210440320786314,-1.317058743969129,-1.4557947757091596,-2.0835232927154,1.2184878544693978,-0.14544467057223853,0
2.7398871777939746,1.8853745334470275,-2.3814485669434555,-0.9386999151055353,-0.9500381842523705,0.7787474109147587,2.5626584101113625,0
3.6631091887276135,2.3207131432198613,-3.7686361792595964,-3.339538875863651,-3.1085634975343543,1.9047221762617488,3.1965105744518536,0
0.26860992796098104,-0.5622743808388972,-1.3302676704336565,-0.7047681266133461,-3.412155916796836,-1.6716912910953552,-0.6538663110933967,0
0.5086920704698066,0.0649287300155984,-1.1191501274516313,-0.4772672850204027,-1.9386441740313187,-0.6969937177889007,0.057851217582785996,0
0.20973477901750315,-2.073294783568662,-0.14060703086388884,0.230166062343779,0.3253871812765745,-0.6300355317419738,1.0159235356459901,1
1.8474237555734323,-1.2722186595205796,2.1528108734134004,1.659475638884258,-0.3826619827777852,-5.323589863642932,-1.7664817566201323,0
0.3649871961047795,-1.7058300366358372,0.44021712644788524,1.2741073767093765,0.35518273356272534,-2.1052012235415347,0.1711185436119972,1
0.670080865375071,1.2420616640043816,0.789929267804947,0.1984717479837812,0.16563158316326876,-0.7084545178624219,-0.8379347685723877,1
-0.0422492184559351,1.4862354679334,1.6926208831230043,0.09135488227467525,2.2895209664194445,1.1516506432626075,-0.5860802717765867,0
0.3204458265534106,2.0335297778242847,-0.2769999671271104,0.7866239726605453,0.49098284057650843,0.2957419295864826,0.027844222989360956,1
1.2912067303927341,-0.5604990182438788,-1.9392770911162887,1.6537476594367102,-2.7223289196894997,-3.6472227163824424,0.41060863594373587,1
2.1659425541461435,-1.6399749114959876,3.53901225191046,-0.4648648291031465,-0.6769884327495332,-4.825242773714796,-2.7648522686177888,0
2.26257046268206,-0.9576837874268898,0.06451208287515581,0.7096200405074604,1.7137604159305035,-1.0072454899697028,2.2084297972605835,1
-0.46959856323846383,-3.292663037771667,-1.0185819560269,0.8629243140430836,-2.4277376749106137,-3.0191729955323243,-0.10205612763832239,0
0.9264574878714557,0.14796340153241927,-1.375705135828285,-1.089159197382482,-2.9520822671741,-1.030536034801439,-0.13551329025660763,0
1.0300022974500627,-1.4886762263790534,1.35292796847962,0.26115685844462466,2.481272598729183,-0.23038595607807263,1.160319409614562,1
0.7389232389674251,-1.3583878402105907,-2.1966887840028657,0.9501800757982506,-1.1634746714100574,-1.219597241613514,1.957702682994142,1
0.7060099649434937,-2.871707602632739,-0.5280238925014828,0.09730811470664325,-2.745026177228577,-3.5358850335034786,-0.33806120196418554,0
0.8370114338270807,-0.44157506184207573,2.9021554626864834,2.830000063815965,3.298692243787176,-2.864104365791454,-0.7792313327793479,1
0.5726227731850992,2.2331456168047623,0.5158206204203966,-0.08845620597415604,-0.8720888303292387,-0.7572205398203852,-1.5650198218694262,1
-0.8532942603633851,-2.984287076734435,-3.96168307386947,-0.416452324459723,-4.032841379641317,-0.5174254436366374,1.8458331044663407,0
2.1361973355026525,0.13693009299366632,3.1384314520254324,-0.04735492114362605,0.5786625110961006,-3.2217412043240916,-2.046622353742816,0
1.4841282678057766,-0.431287272012417,3.7674816151279895,1.3311851534778358,1.892334012756375,-3.6930774836051343,-2.1387130647978942,1
1.7034349974680056,1.2497514271640942,-2.80772464937975,-2.2315904747903734,-2.338835821764788,1.6506113664468418,2.0384253413951168,0
0.8023189412736249,-3.2019580615303282,4.664464272305648,-3.172159978721679,-1.0217502533981007,-2.8614436473895366,-3.738825417752761,0
1.774942774133246,-0.7332728029923099,-2.649767903851704,1.630587218119687,-1.8784475178122042,-2.679171228214086,2.013910475205524,1
0.538559807406467,0.6832119463703747,-1.0779815557038217,-0.5676639152552043,-1.040086527877112,0.35051862484234975,0.5159886252735697,0
1.6885573495158983,-0.8826626016770467,3.6935639510933522,-1.7891308896522542,-0.07980379102749247,-2.504016742911955,-2.6344588533689755,0
1.6374671908443408,-1.486367196891647,3.2284313466791947,-0.8545360370615054,-0.5275827538154172,-3.6582267649079063,-2.5078446865665396,0
2.312762135738406,-1.2074225019251217,-1.1488307505517314,0.6245464220535146,-2.429890360034678,-3.8198898145729228,0.5993980800920911,0
-0.9371617133067787,-0.23593868384958383,-1.4342600384010276,-1.1538913610840262,-2.1633149357986574,0.8808786003739735,-0.1294157122401609,0
-0.3129868534640554,0.14829919070139053,-0.24842010141716828,-0.7152277449951447,-1.2463188784982562,0.051706711824917644,-0.661118010747429,0
1.163043439331275,0.04719219065605196,-1.5741027084670323,-1.1573266183548756,-1.768652540119089,0.07384680022398767,1.0649128298451753,0
-0.4064742768666838,-0.1781776088047512,0.9373382146797627,-0.11948075583882589,0.3518822438370981,-0.08423399065500232,-0.8168837184547004,0
4.083829266744354,2.4481726512774804,-2.6318689919895375,-1.9728739385631608,-2.323406283198578,0.09813659964160838,2.4233781766525415,0
1.0409097757403125,-0.13224697298875854,-1.8186867688646127,-1.6730736990128028,-2.160656739614418,0.4599356633882391,1.146614878879471,0
1.194140127772666,-1.1817339242257299,-0.20909536535407036,-0.10338394261105188,-1.692797840305299,-2.409867924660225,-0.16204883267995585,0
1.1392744787528108,2.4546250324127543,-0.846760517203852,0.03327385885866008,3.1955434414942454,3.547286809453241,2.9399201484955686,0
1.490858229873666,3.375408774631491,-0.6424235549617058,-0.07776933282713272,-1.0120934473365928,-0.2240031236187789,-0.4129538029843898,1
0.1037972350065215,0.23635023276891431,-0.6909446708708771,-0.4922481190668575,-1.4009823156260368,-0.21317486820911055,-0.2120874268515467,0
0.5292458210370828,0.673769509773702,-4.33997263661447,0.5076562137144922,-2.237039607190125,0.7202047269879812,2.8530261981459386,0
0.8923349901684154,-1.0634701074803075,-2.0077442190516055,2.5462588125006516,-2.7365238567723233,-4.41881015765638,0.27405347974284244,1
1.303596116891961,1.6670171879950095,0.366239837509672,0.5664818549564454,-0.04455534078751944,-1.2194911728780575,-0.48829431353114705,1
2.5178937375591923,-1.6923429944188295,3.6504830421158796,0.2884221756016261,-0.5943064686759425,-5.8520707262525935,-2.81984074696238,0
1.8863493403064506,-0.31373815204805644,3.7157741652728915,2.254685051161524,2.9022461690083032,-3.909609572641386,-1.416644281159412,1
1.9002203546073402,1.5929141069148316,2.1207048406539233,0.7959063369644439,0.5730850217963499,-2.6763031091499627,-1.6690669484103275,1
0.8962321974497274,0.7151584931513111,-0.8592829133132222,-0.2830280058147322,-0.9351775305547259,-0.23831603282966102,0.43849364197662455,0
0.7632860091699238,4.068788435486088,-2.132504723065001,-0.0728844376999116,-1.4083131196398728,1.2697493450910633,0.37163074823049835,1
1.991838632670817,-0.45382432333297573,3.4623341448557428,1.8243709792933016,2.3842954097392597,-3.852714271108161,-1.3539619356539365,1
0.18787046515207106,2.249207957586949,1.1345655800957466,-2.0624551741330857,1.4363101397350602,3.1102704018420573,-0.30289516607898226,0
0.1494569767478745,1.5386496202970215,0.10655005746838245,-1.0463495146518873,1.1676673782910179,2.430646647476341,0.5627159821095388,0
2.947095018327567,-0.5157890881313905,-0.3764115109382472,1.0109894052398465,1.1091985431915035,-1.8198678788241696,2.320694443292711,1
0.43967377283304365,0.610469975933184,-1.5692300764467,-1.7309363922231498,-1.7039711474810235,1.3638180000584301,0.771338428239104,0
-0.10609574090838558,-1.1241235548565933,-0.6249487317918648,0.34161155082192496,-1.0297376872341073,-1.0789111684413362,0.12309863068965687,1
0.22279475160753837,0.9167771920772978,-2.772837267574484,1.7765439934544207,-0.729873241102365,-0.1619643957766077,1.8443568788681621,0
-0.5662726810676111,2.5308340520178514,-1.5134585663712325,0.2417979882746063,-0.6222001924341662,1.5479307144358099,0.1337336156968041,1
-0.840478235412069,0.5379495530991868,-0.725430638468619,-1.1085818752581078,0.05262399295654996,2.462464509696304,0.5336138783042097,0
0.7391440663011142,0.525944230320907,1.387186512607763,1.7404555691575694,2.018951561148614,-1.3517041588921377,-0.2083846448803497,1
0.5674805311843556,-0.570090541680008,3.16908247292564,0.6168033074662151,1.1914721495339358,-2.577191902654016,-2.1989091725048358,1
1.3339051742178178,1.2682838635498914,1.6268224764774422,0.7251226726373291,1.1134235979741036,-1.4677075690763395,-0.8804194728138659,1
1.6930003674833154,-0.5377446816705813,3.0375955205655925,-1.1170030363927719,-0.07883704520234758,-2.570758157943412,-2.1805390465906425,0
-1.817047650491324,-1.8486176392943752,0.4674019135907623,-2.009406957882569,-0.14975992720704623,2.1433688909996733,-0.3852792506595797,1
1.9562549399228364,-1.2601865733179762,-1.5975042260773893,2.157431823311625,-0.5745296943122771,-3.1484453996590767,1.967861658720122,1
2.2911660641198437,-3.310200082474061,3.3279483551720723,-1.7188409511801683,-2.3134609141124827,-5.469298548213652,-2.9375008417666186,0
0.5580794636897823,0.31252800103972367,-0.9969748088659082,-0.17886329838989767,-1.2551170048447262,-0.4341546449751017,0.31067715142195884,0
1.046020368802155,4.01779114455033,-2.0187457865277305,1.0057806026787823,0.23706671133576285,1.3622479715394102,1.3476062986613564,1
2.022328217436095,1.0048919620261376,1.6809185792925272,0.8600144279235288,0.9491655897813571,-2.327137344165453,-0.7311198697807979,1
2.755288755136429,-1.5615677727846142,5.461970600786352,0.062429161013185075,0.4368900059902312,-6.216994511070302,-3.8718941915901963,0
0.376003152422797,-1.752476247802707,-2.215232512959943,1.3091054614923507,-1.170962942722718,-1.468041765399103,1.8659162206963893,1
1.6970514367232556,0.48169622618897945,-2.59329449866058,-1.105302315930956,-3.163718628925013,-0.6501769393946463,1.205868647339987,0
0.5220299287141195,-1.5452565143070922,-1.2956833950465234,0.6366356089873175,-0.48305055009932485,-0.9074743182010663,1.5344613974595709,1
-0.513281595271933,3.493394654057883,-1.889482607301649,-1.1804562864870989,-3.0471220797958445,1.3808600214109379,-1.1869343874292453,1
-0.47485646827420114,-0.08582860926155034,-0.5239829478860322,-4.113692911665298,-1.2289007267333432,3.7816536353107164,0.338295837141259,0
1.6802589956558105,-0.3996910148638917,3.681153017321439,1.4752474377217748,2.533303559269738,-3.3128340664540765,-1.5452194295679695,1
1.7138791337406565,-0.48312605770375716,-2.734821800561614,1.6518656843940922,-3.3734652504838905,-3.861913749262226,0.9230336472432903,1
-1.4501566123184988,-0.9312892800978336,-0.8456400849976078,-4.226426524198699,-1.5873611936992673,4.188847961107671,0.29155296221211113,0
0.02137378100358034,-1.3553102657430924,0.4281667913215529,-0.6649661525726638,0.11796151126921539,0.004987524080452789,0.17046459967140037,1
2.2099560254409596,0.5395509224422141,3.1617506572357326,0.7054938912835669,1.1075269268118288,-3.4514335326716603,-1.9295324152837436,1
-0.18949917198728472,-1.5440102297219533,-3.014055886424037,-0.3234898817263565,-2.249065106444907,0.28397253501937786,1.972668841279405,1
3.153346724959691,-1.4292867590181753,5.467416754608338,2.9218137453275834,4.214018319466373,-5.953772503651611,-1.6141249215675306,1
2.0470035287375983,1.1806714963902947,-2.0558731006411026,-0.6525741731665753,-1.3951234526250227,0.05758740026899505,1.7656741671751526,0
4.423773438744221,-0.8473574625354336,2.594666400803802,1.1234760049928445,-1.053330748202824,-7.264491175459713,-1.692073004866966,0
1.7998055039975354,-0.08464190855503562,3.525904113809746,1.0031685232595673,1.214378261327461,-3.8753529138172236,-2.280513487118451,1
